ts_code,trade_date,pre_close,pre_settle,open,high,low,close,settle,change1,change2,vol,amount,oi,oi_chg
SS.SHF,20250117,13230.0,13190.0,13250.0,13340.0,13185.0,13320.0,13265.0,130.0,75.0,181256.0,1202519.9,198685.0,
SS.SHF,20250116,13165.0,13170.0,13155.0,13260.0,13130.0,13230.0,13190.0,60.0,20.0,167845.0,1107090.69,193997.0,
SS.SHF,20250115,13185.0,13185.0,13185.0,13210.0,13135.0,13165.0,13170.0,-20.0,-15.0,123908.0,816239.01,194732.0,
SS.SHF,20250114,13250.0,13210.0,13225.0,13250.0,13120.0,13185.0,13185.0,-25.0,-25.0,187131.0,1233734.42,199093.0,
SS.SHF,20250113,13125.0,13145.0,13150.0,13275.0,13130.0,13250.0,13210.0,105.0,65.0,189309.0,1250795.11,198954.0,
SS.SHF,20250110,13180.0,13130.0,13160.0,13190.0,13105.0,13125.0,13145.0,-5.0,15.0,134127.0,881626.26,183695.0,
SS.SHF,20250109,13065.0,12975.0,13065.0,13250.0,13005.0,13180.0,13130.0,205.0,155.0,234476.0,1539509.77,181003.0,
SS.SHF,20250108,12890.0,12885.0,12900.0,13080.0,12875.0,13065.0,12975.0,180.0,90.0,195487.0,1268317.48,164229.0,
SS.SHF,20250107,12775.0,12830.0,12900.0,12940.0,12840.0,12890.0,12885.0,60.0,55.0,125695.0,809794.4,160248.0,
SS.SHF,20250106,12715.0,12705.0,12745.0,12795.0,12690.0,12775.0,12745.0,70.0,40.0,96413.0,614420.56,68747.0,
SS.SHF,20250103,12740.0,12800.0,12710.0,12760.0,12670.0,12715.0,12705.0,-85.0,-95.0,110068.0,699427.99,80212.0,
SS.SHF,20250102,12915.0,12940.0,12880.0,12905.0,12720.0,12740.0,12800.0,-200.0,-140.0,108251.0,692867.0,93096.0,
SS.SHF,20241231,13020.0,12960.0,13030.0,13050.0,12865.0,12915.0,12940.0,-45.0,-20.0,151419.0,979840.58,84525.0,
SS.SHF,20241230,12935.0,12980.0,12905.0,13040.0,12870.0,13020.0,12960.0,40.0,-20.0,142131.0,921224.46,93816.0,
SS.SHF,20241227,13010.0,13010.0,13035.0,13050.0,12915.0,12935.0,12980.0,-75.0,-30.0,127727.0,829106.58,96956.0,
SS.SHF,20241226,12965.0,13000.0,12985.0,13065.0,12965.0,13010.0,13010.0,10.0,10.0,94978.0,617959.83,99811.0,
SS.SHF,20241225,13030.0,13020.0,13045.0,13065.0,12940.0,12965.0,13000.0,-55.0,-20.0,116857.0,759683.93,103959.0,
SS.SHF,20241224,13035.0,12960.0,13010.0,13075.0,12970.0,13030.0,13020.0,70.0,60.0,138741.0,903404.59,106067.0,
SS.SHF,20241223,12895.0,12870.0,12870.0,13055.0,12840.0,13035.0,12960.0,165.0,90.0,193085.0,1251501.42,115975.0,
SS.SHF,20241220,12865.0,12885.0,12850.0,12925.0,12830.0,12895.0,12870.0,10.0,-15.0,118015.0,759553.4,139585.0,
SS.SHF,20241219,12910.0,12985.0,12935.0,12970.0,12830.0,12865.0,12885.0,-120.0,-100.0,143812.0,926677.3,137818.0,
SS.SHF,20241218,12985.0,12980.0,13000.0,13100.0,12900.0,12910.0,12985.0,-70.0,5.0,156746.0,1017673.59,133306.0,
SS.SHF,20241217,13000.0,12990.0,12960.0,13015.0,12950.0,12985.0,12980.0,-5.0,-10.0,101137.0,656414.88,127284.0,
SS.SHF,20241216,13065.0,13100.0,13065.0,13080.0,12940.0,13000.0,12990.0,-100.0,-110.0,125193.0,813227.69,121561.0,
SS.SHF,20241213,13080.0,13140.0,13160.0,13195.0,13045.0,13065.0,13100.0,-75.0,-40.0,155187.0,1016651.65,107627.0,
SS.SHF,20241212,13020.0,12955.0,13050.0,13100.0,12995.0,13080.0,13045.0,125.0,90.0,54388.0,354799.71,83324.0,
SS.SHF,20241211,13040.0,13045.0,12980.0,13035.0,12910.0,13020.0,12955.0,-25.0,-90.0,73942.0,479130.35,90960.0,
SS.SHF,20241210,12925.0,12950.0,12950.0,13145.0,12935.0,13040.0,13045.0,90.0,95.0,115591.0,754082.83,94038.0,
SS.SHF,20241209,12850.0,12870.0,12880.0,13025.0,12860.0,12925.0,12950.0,55.0,80.0,100440.0,650410.58,100678.0,
SS.SHF,20241206,12835.0,12925.0,12835.0,12925.0,12815.0,12850.0,12870.0,-75.0,-55.0,78616.0,506014.69,107483.0,
SS.SHF,20241205,13020.0,13100.0,13010.0,13060.0,12800.0,12835.0,12925.0,-265.0,-175.0,134060.0,866370.67,112564.0,
SS.SHF,20241204,13065.0,12990.0,13110.0,13175.0,13020.0,13020.0,13100.0,30.0,110.0,125372.0,821448.78,110211.0,
SS.SHF,20241203,12970.0,12980.0,12955.0,13100.0,12920.0,13065.0,12990.0,85.0,10.0,105964.0,688300.29,119482.0,
SS.SHF,20241202,13005.0,13070.0,12985.0,13035.0,12930.0,12970.0,12980.0,-100.0,-90.0,124143.0,805964.02,125896.0,
SS.SHF,20241129,13080.0,13065.0,13100.0,13130.0,12995.0,13005.0,13070.0,-60.0,5.0,130168.0,850851.96,132446.0,
SS.SHF,20241128,13060.0,12990.0,13075.0,13135.0,13020.0,13080.0,13065.0,90.0,75.0,147302.0,962556.45,139111.0,
SS.SHF,20241127,13095.0,13155.0,13095.0,13105.0,12895.0,13060.0,12990.0,-95.0,-165.0,219808.0,1427813.42,149018.0,
SS.SHF,20241126,13225.0,13260.0,13245.0,13265.0,13025.0,13095.0,13155.0,-165.0,-105.0,178184.0,1172024.56,147761.0,
SS.SHF,20241125,13215.0,13230.0,13250.0,13320.0,13200.0,13225.0,13260.0,-5.0,30.0,132128.0,876153.57,138817.0,
SS.SHF,20241122,13355.0,13345.0,13345.0,13355.0,13170.0,13215.0,13230.0,-130.0,-115.0,138567.0,916943.75,141059.0,
SS.SHF,20241121,13340.0,13310.0,13370.0,13380.0,13320.0,13355.0,13345.0,45.0,35.0,71927.0,480090.69,135002.0,
SS.SHF,20241120,13330.0,13300.0,13300.0,13355.0,13270.0,13340.0,13310.0,40.0,10.0,97552.0,649277.73,134370.0,
SS.SHF,20241119,13310.0,13255.0,13285.0,13375.0,13255.0,13330.0,13300.0,75.0,45.0,111300.0,740401.27,131970.0,
SS.SHF,20241118,13265.0,13290.0,13300.0,13340.0,13120.0,13310.0,13255.0,20.0,-35.0,143179.0,949049.84,131238.0,
SS.SHF,20241115,13300.0,13330.0,13285.0,13340.0,13230.0,13265.0,13290.0,-65.0,-40.0,95511.0,634723.52,134234.0,
SS.SHF,20241114,13395.0,13405.0,13395.0,13435.0,13255.0,13300.0,13330.0,-105.0,-75.0,121494.0,810006.92,127779.0,
SS.SHF,20241113,13445.0,13500.0,13445.0,13470.0,13360.0,13395.0,13405.0,-105.0,-95.0,85684.0,574486.57,118127.0,
SS.SHF,20241112,13415.0,13570.0,13565.0,13595.0,13420.0,13445.0,13500.0,-125.0,-70.0,108538.0,732883.18,107917.0,
SS.SHF,20241111,13545.0,13635.0,13510.0,13545.0,13335.0,13415.0,13425.0,-220.0,-210.0,89782.0,602883.52,66747.0,
SS.SHF,20241108,13585.0,13460.0,13615.0,13720.0,13525.0,13545.0,13635.0,85.0,175.0,110177.0,751167.06,69585.0,
SS.SHF,20241107,13425.0,13555.0,13400.0,13610.0,13345.0,13585.0,13460.0,30.0,-95.0,99140.0,667259.37,76948.0,
SS.SHF,20241106,13510.0,13520.0,13535.0,13695.0,13420.0,13425.0,13555.0,-95.0,35.0,126640.0,858581.7,81228.0,
SS.SHF,20241105,13550.0,13545.0,13530.0,13570.0,13475.0,13510.0,13520.0,-35.0,-25.0,62495.0,422542.72,82563.0,
SS.SHF,20241104,13545.0,13485.0,13575.0,13620.0,13470.0,13550.0,13545.0,65.0,60.0,99364.0,673169.54,84632.0,
SS.SHF,20241101,13510.0,13560.0,13535.0,13575.0,13370.0,13545.0,13485.0,-15.0,-75.0,109217.0,736549.47,89459.0,
SS.SHF,20241031,13645.0,13610.0,13630.0,13645.0,13490.0,13510.0,13560.0,-100.0,-50.0,96324.0,653252.24,95957.0,
SS.SHF,20241030,13620.0,13675.0,13630.0,13675.0,13540.0,13645.0,13610.0,-30.0,-65.0,100171.0,681891.28,94714.0,
SS.SHF,20241029,13740.0,13735.0,13715.0,13760.0,13580.0,13620.0,13675.0,-115.0,-60.0,118113.0,807888.71,102991.0,
SS.SHF,20241028,13675.0,13685.0,13650.0,13800.0,13650.0,13740.0,13735.0,55.0,50.0,118662.0,815136.86,112897.0,
SS.SHF,20241025,13640.0,13530.0,13665.0,13745.0,13630.0,13675.0,13685.0,145.0,155.0,121557.0,832035.85,135254.0,
SS.SHF,20241024,13505.0,13560.0,13500.0,13680.0,13455.0,13640.0,13530.0,80.0,-30.0,129951.0,879354.0,148526.0,
SS.SHF,20241023,13630.0,13680.0,13635.0,13655.0,13480.0,13505.0,13560.0,-175.0,-120.0,120412.0,816553.3,154556.0,
SS.SHF,20241022,13865.0,13820.0,13845.0,13860.0,13590.0,13630.0,13680.0,-190.0,-140.0,137111.0,937952.05,149533.0,
SS.SHF,20241021,13775.0,13770.0,13780.0,13890.0,13735.0,13865.0,13820.0,95.0,50.0,112553.0,777934.04,151120.0,
SS.SHF,20241018,13780.0,13955.0,13785.0,13830.0,13715.0,13775.0,13770.0,-180.0,-185.0,126914.0,873880.43,155560.0,
SS.SHF,20241017,14030.0,14025.0,14035.0,14120.0,13750.0,13780.0,13955.0,-245.0,-70.0,186554.0,1301739.54,153839.0,
SS.SHF,20241016,13915.0,13980.0,13940.0,14110.0,13920.0,14030.0,14025.0,50.0,45.0,124940.0,876271.41,152058.0,
SS.SHF,20241015,14045.0,14085.0,14010.0,14055.0,13900.0,13915.0,13980.0,-170.0,-105.0,123357.0,862539.43,147654.0,
SS.SHF,20241014,13990.0,14000.0,14030.0,14235.0,14010.0,14045.0,14085.0,45.0,85.0,150095.0,1057097.47,144743.0,
SS.SHF,20241011,13965.0,13955.0,13985.0,14090.0,13910.0,13990.0,14000.0,35.0,45.0,119052.0,833453.29,133563.0,
SS.SHF,20241010,13905.0,14015.0,13950.0,14045.0,13850.0,13965.0,13955.0,-50.0,-60.0,125706.0,877153.33,126703.0,
SS.SHF,20241009,13975.0,14085.0,14060.0,14060.0,13865.0,13905.0,13960.0,-180.0,-125.0,72094.0,503262.87,34615.0,
SS.SHF,20241008,13930.0,13755.0,14210.0,14315.0,13890.0,13975.0,14085.0,220.0,330.0,122127.0,860186.39,43155.0,
SS.SHF,20240930,13475.0,13445.0,13495.0,14010.0,13450.0,13930.0,13755.0,485.0,310.0,183471.0,1262194.13,53081.0,
SS.SHF,20240927,13405.0,13390.0,13425.0,13500.0,13365.0,13475.0,13445.0,85.0,55.0,146975.0,988098.49,72307.0,
SS.SHF,20240926,13385.0,13415.0,13400.0,13435.0,13335.0,13405.0,13390.0,-10.0,-25.0,134905.0,903383.51,96996.0,
SS.SHF,20240925,13295.0,13180.0,13310.0,13500.0,13300.0,13385.0,13415.0,205.0,235.0,180457.0,1210522.82,122994.0,
SS.SHF,20240924,13110.0,13195.0,13110.0,13300.0,13085.0,13295.0,13180.0,100.0,-15.0,145292.0,957740.62,144202.0,
SS.SHF,20240923,13365.0,13410.0,13390.0,13390.0,13070.0,13110.0,13195.0,-300.0,-215.0,166332.0,1097656.59,157604.0,
SS.SHF,20240920,13460.0,13380.0,13440.0,13465.0,13360.0,13365.0,13410.0,-15.0,30.0,117163.0,785639.08,154911.0,
SS.SHF,20240919,13370.0,13335.0,13390.0,13460.0,13300.0,13460.0,13380.0,125.0,45.0,120875.0,808941.1,161278.0,
SS.SHF,20240918,13350.0,13355.0,13350.0,13395.0,13275.0,13370.0,13335.0,15.0,-20.0,78273.0,522056.28,160140.0,
SS.SHF,20240913,13380.0,13345.0,13395.0,13410.0,13285.0,13350.0,13355.0,5.0,10.0,102144.0,682162.46,159517.0,
SS.SHF,20240912,13265.0,13150.0,13250.0,13430.0,13245.0,13380.0,13345.0,230.0,195.0,134146.0,895174.29,165466.0,
SS.SHF,20240911,13235.0,13245.0,13210.0,13280.0,13060.0,13265.0,13150.0,20.0,-95.0,145898.0,959453.23,180246.0,
SS.SHF,20240910,13275.0,13290.0,13250.0,13295.0,13200.0,13235.0,13245.0,-55.0,-45.0,87014.0,576342.47,183078.0,
SS.SHF,20240909,13465.0,13470.0,13475.0,13480.0,13150.0,13275.0,13290.0,-195.0,-180.0,167298.0,1111757.47,180776.0,
SS.SHF,20240906,13480.0,13500.0,13490.0,13530.0,13420.0,13465.0,13470.0,-35.0,-30.0,108984.0,734091.44,173475.0,
SS.SHF,20240905,13430.0,13480.0,13420.0,13565.0,13400.0,13480.0,13500.0,0.0,20.0,132766.0,896172.73,164363.0,
SS.SHF,20240904,13530.0,13565.0,13510.0,13530.0,13405.0,13430.0,13475.0,-135.0,-90.0,69805.0,470447.42,47725.0,
SS.SHF,20240903,13555.0,13665.0,13585.0,13605.0,13525.0,13530.0,13565.0,-135.0,-100.0,70595.0,478875.84,58306.0,
SS.SHF,20240902,13860.0,13885.0,13840.0,13860.0,13555.0,13555.0,13665.0,-330.0,-220.0,132923.0,908221.88,64506.0,
SS.SHF,20240830,13865.0,13845.0,13865.0,13930.0,13835.0,13860.0,13885.0,15.0,40.0,83259.0,578034.11,61144.0,
SS.SHF,20240829,13845.0,13865.0,13840.0,13885.0,13800.0,13865.0,13845.0,0.0,-20.0,102658.0,710693.43,65575.0,
SS.SHF,20240828,13910.0,13865.0,13910.0,13930.0,13820.0,13845.0,13865.0,-20.0,0.0,109378.0,758389.1,78508.0,
SS.SHF,20240827,13810.0,13765.0,13805.0,13925.0,13800.0,13910.0,13865.0,145.0,100.0,128231.0,889249.85,91689.0,
SS.SHF,20240826,13730.0,13700.0,13750.0,13825.0,13700.0,13810.0,13765.0,110.0,65.0,119248.0,820918.84,104606.0,
SS.SHF,20240823,13710.0,13770.0,13700.0,13750.0,13655.0,13730.0,13700.0,-40.0,-70.0,110818.0,759324.96,125033.0,
SS.SHF,20240822,13825.0,13760.0,13825.0,13835.0,13705.0,13710.0,13770.0,-50.0,10.0,130127.0,896248.23,133761.0,
SS.SHF,20240821,13655.0,13705.0,13690.0,13830.0,13675.0,13825.0,13760.0,120.0,55.0,143167.0,985015.61,142417.0,
SS.SHF,20240820,13735.0,13710.0,13730.0,13760.0,13640.0,13655.0,13705.0,-55.0,-5.0,108582.0,744084.95,149322.0,
SS.SHF,20240819,13655.0,13650.0,13635.0,13790.0,13585.0,13735.0,13710.0,85.0,60.0,151050.0,1035759.63,147385.0,
SS.SHF,20240816,13620.0,13585.0,13650.0,13695.0,13615.0,13655.0,13650.0,70.0,65.0,113523.0,775018.09,154001.0,
SS.SHF,20240815,13565.0,13620.0,13565.0,13690.0,13495.0,13620.0,13585.0,0.0,-35.0,129223.0,877854.94,156518.0,
SS.SHF,20240814,13675.0,13690.0,13675.0,13705.0,13535.0,13565.0,13620.0,-125.0,-70.0,137024.0,933232.28,155021.0,
SS.SHF,20240813,13730.0,13755.0,13720.0,13775.0,13620.0,13675.0,13690.0,-80.0,-65.0,159766.0,1093866.51,149571.0,
SS.SHF,20240812,13820.0,13865.0,13830.0,13885.0,13650.0,13730.0,13755.0,-135.0,-110.0,155938.0,1072799.94,139874.0,
SS.SHF,20240809,13800.0,13865.0,13805.0,13895.0,13760.0,13820.0,13825.0,-45.0,-40.0,76689.0,530139.02,51312.0,
SS.SHF,20240808,13885.0,13905.0,13900.0,13915.0,13800.0,13800.0,13865.0,-105.0,-40.0,64152.0,444775.82,56813.0,
SS.SHF,20240807,13900.0,13940.0,13900.0,13980.0,13840.0,13885.0,13905.0,-55.0,-35.0,89282.0,620842.34,61212.0,
SS.SHF,20240806,14065.0,14090.0,14020.0,14055.0,13870.0,13900.0,13940.0,-190.0,-150.0,139717.0,974102.8,68538.0,
SS.SHF,20240805,14115.0,14050.0,14115.0,14160.0,14015.0,14065.0,14090.0,15.0,40.0,128003.0,901968.79,77119.0,
SS.SHF,20240802,14105.0,14120.0,14105.0,14135.0,13965.0,14115.0,14050.0,-5.0,-70.0,135669.0,953359.08,82054.0,
SS.SHF,20240801,14080.0,14005.0,14115.0,14170.0,14055.0,14105.0,14120.0,100.0,115.0,142929.0,1009281.69,87883.0,
SS.SHF,20240731,13905.0,13965.0,13865.0,14080.0,13865.0,14080.0,14005.0,115.0,40.0,186150.0,1303836.1,94541.0,
SS.SHF,20240730,13950.0,13925.0,13950.0,14045.0,13885.0,13905.0,13965.0,-20.0,40.0,160795.0,1123007.26,104850.0,
SS.SHF,20240729,13860.0,13855.0,13850.0,14020.0,13850.0,13950.0,13925.0,95.0,70.0,153740.0,1070750.04,109720.0,
SS.SHF,20240726,13765.0,13890.0,13795.0,13935.0,13765.0,13860.0,13855.0,-30.0,-35.0,167358.0,1159649.63,118569.0,
SS.SHF,20240725,14065.0,14065.0,14065.0,14090.0,13720.0,13765.0,13890.0,-300.0,-175.0,266100.0,1848546.25,131305.0,
SS.SHF,20240724,14035.0,13985.0,14005.0,14115.0,14000.0,14065.0,14065.0,80.0,80.0,157664.0,1108828.73,135058.0,
SS.SHF,20240723,13850.0,13830.0,13850.0,14085.0,13820.0,14035.0,13985.0,205.0,155.0,227951.0,1594378.3,147850.0,
SS.SHF,20240722,13815.0,13760.0,13800.0,13900.0,13760.0,13850.0,13830.0,90.0,70.0,136877.0,946566.45,156625.0,
SS.SHF,20240719,13835.0,13800.0,13800.0,13870.0,13670.0,13815.0,13760.0,15.0,-40.0,171873.0,1182796.3,163103.0,
SS.SHF,20240718,13815.0,13865.0,13790.0,13860.0,13755.0,13835.0,13800.0,-30.0,-65.0,128835.0,889217.14,163076.0,
SS.SHF,20240717,13965.0,13930.0,13920.0,13945.0,13765.0,13815.0,13865.0,-115.0,-65.0,158267.0,1097444.57,161796.0,
SS.SHF,20240716,13925.0,13900.0,13920.0,13995.0,13870.0,13965.0,13930.0,65.0,30.0,137700.0,959323.85,147997.0,
SS.SHF,20240715,13905.0,13875.0,13940.0,13960.0,13835.0,13925.0,13900.0,50.0,25.0,168171.0,1168997.07,147561.0,
SS.SHF,20240712,13870.0,13880.0,13900.0,13930.0,13825.0,13905.0,13875.0,25.0,-5.0,147741.0,1025252.64,149871.0,
SS.SHF,20240711,13930.0,13980.0,13930.0,13960.0,13820.0,13870.0,13880.0,-110.0,-100.0,168740.0,1171307.39,148315.0,
SS.SHF,20240710,14010.0,14120.0,14010.0,14055.0,13920.0,13930.0,13980.0,-190.0,-140.0,200039.0,1398562.64,141172.0,
SS.SHF,20240709,14225.0,14245.0,14260.0,14285.0,13980.0,14010.0,14120.0,-235.0,-125.0,265921.0,1877653.0,141553.0,
SS.SHF,20240708,14230.0,14220.0,14235.0,14325.0,14170.0,14225.0,14245.0,5.0,25.0,212139.0,1511208.15,146096.0,
SS.SHF,20240705,14175.0,14220.0,14185.0,14285.0,14150.0,14230.0,14220.0,10.0,0.0,161132.0,1145709.58,147833.0,
SS.SHF,20240704,14190.0,14140.0,14205.0,14285.0,14165.0,14175.0,14220.0,35.0,80.0,161301.0,1147132.12,154205.0,
SS.SHF,20240703,14145.0,14135.0,14150.0,14200.0,14070.0,14190.0,14140.0,55.0,5.0,147671.0,1044379.9,155361.0,
SS.SHF,20240702,14135.0,14070.0,14135.0,14175.0,14105.0,14145.0,14135.0,75.0,65.0,112727.0,796924.6,156076.0,
SS.SHF,20240701,14045.0,14015.0,14055.0,14150.0,13985.0,14135.0,14070.0,120.0,55.0,150817.0,1060997.96,158806.0,
SS.SHF,20240628,14000.0,14005.0,14050.0,14065.0,13960.0,14045.0,14015.0,40.0,10.0,140901.0,987572.55,159264.0,
SS.SHF,20240627,13960.0,13890.0,13960.0,14080.0,13930.0,14000.0,14005.0,110.0,115.0,208809.0,1462472.61,162419.0,
SS.SHF,20240626,13920.0,13860.0,13890.0,13970.0,13810.0,13960.0,13890.0,100.0,30.0,172080.0,1195194.81,162261.0,
SS.SHF,20240625,13915.0,13870.0,13915.0,13925.0,13780.0,13920.0,13860.0,50.0,-10.0,161880.0,1122057.32,163810.0,
SS.SHF,20240624,13855.0,13920.0,13850.0,13970.0,13735.0,13915.0,13870.0,-5.0,-50.0,210210.0,1458060.96,162761.0,
SS.SHF,20240621,13975.0,13960.0,13975.0,13995.0,13850.0,13855.0,13920.0,-105.0,-40.0,161208.0,1122226.88,167477.0,
SS.SHF,20240620,13930.0,13880.0,13930.0,14025.0,13910.0,13975.0,13960.0,95.0,80.0,181008.0,1263507.27,167100.0,
SS.SHF,20240619,13825.0,13855.0,13810.0,13945.0,13780.0,13930.0,13880.0,75.0,25.0,151737.0,1053341.02,167540.0,
SS.SHF,20240618,13840.0,13855.0,13810.0,13920.0,13800.0,13825.0,13855.0,-30.0,0.0,151355.0,1048683.33,168567.0,
SS.SHF,20240617,13930.0,13925.0,13900.0,13935.0,13805.0,13840.0,13855.0,-85.0,-70.0,180466.0,1250358.05,166381.0,
SS.SHF,20240614,13940.0,14010.0,13970.0,13975.0,13865.0,13930.0,13925.0,-80.0,-85.0,176835.0,1231453.37,165299.0,
SS.SHF,20240613,14120.0,14100.0,14120.0,14180.0,13910.0,13940.0,14010.0,-160.0,-90.0,219888.0,1540538.52,164199.0,
SS.SHF,20240612,14100.0,14115.0,14070.0,14165.0,14030.0,14120.0,14100.0,5.0,-15.0,150930.0,1064158.39,161614.0,
SS.SHF,20240611,14240.0,14265.0,14170.0,14195.0,14060.0,14100.0,14115.0,-165.0,-150.0,115580.0,815764.22,157557.0,
SS.SHF,20240607,14230.0,14210.0,14210.0,14335.0,14210.0,14240.0,14265.0,30.0,55.0,201622.0,1438073.16,155000.0,
SS.SHF,20240606,14205.0,14325.0,14200.0,14260.0,14165.0,14230.0,14210.0,-95.0,-115.0,203515.0,1446193.84,154560.0,
SS.SHF,20240605,14425.0,14440.0,14375.0,14400.0,14205.0,14205.0,14325.0,-235.0,-115.0,192703.0,1380565.29,149069.0,
SS.SHF,20240604,14485.0,14525.0,14450.0,14520.0,14355.0,14425.0,14440.0,-100.0,-85.0,187086.0,1350886.91,150278.0,
SS.SHF,20240603,14610.0,14595.0,14640.0,14670.0,14420.0,14485.0,14525.0,-110.0,-70.0,259790.0,1887356.28,151869.0,
SS.SHF,20240531,14685.0,14755.0,14650.0,14705.0,14525.0,14610.0,14595.0,-145.0,-160.0,273856.0,1998915.32,158609.0,
SS.SHF,20240530,14775.0,14685.0,14720.0,14955.0,14615.0,14685.0,14755.0,0.0,70.0,402637.0,2971293.22,163027.0,
SS.SHF,20240529,14690.0,14800.0,14700.0,14775.0,14580.0,14775.0,14685.0,-25.0,-115.0,242168.0,1778310.2,161471.0,
SS.SHF,20240528,14705.0,14675.0,14720.0,14920.0,14665.0,14690.0,14800.0,15.0,125.0,326678.0,2417487.89,165852.0,
SS.SHF,20240527,14640.0,14610.0,14625.0,14730.0,14615.0,14705.0,14675.0,95.0,65.0,192926.0,1415850.63,163936.0,
SS.SHF,20240524,14525.0,14650.0,14550.0,14745.0,14505.0,14640.0,14610.0,-10.0,-40.0,294460.0,2151206.75,165910.0,
SS.SHF,20240523,14900.0,14625.0,14785.0,14855.0,14455.0,14525.0,14650.0,-100.0,25.0,490912.0,3596886.48,170171.0,
SS.SHF,20240522,14505.0,14495.0,14550.0,14905.0,14420.0,14900.0,14625.0,405.0,130.0,452434.0,3309446.22,184389.0,
SS.SHF,20240521,14455.0,14455.0,14435.0,14600.0,14390.0,14505.0,14495.0,50.0,40.0,304743.0,2208681.52,155068.0,
SS.SHF,20240520,14370.0,14250.0,14400.0,14610.0,14365.0,14455.0,14455.0,205.0,205.0,332771.0,2405593.27,158101.0,
SS.SHF,20240517,14115.0,14110.0,14090.0,14400.0,14075.0,14370.0,14250.0,260.0,140.0,338888.0,2414594.56,157657.0,
SS.SHF,20240516,14075.0,14110.0,14075.0,14175.0,14055.0,14115.0,14110.0,5.0,0.0,235386.0,1660920.91,151676.0,
SS.SHF,20240515,14170.0,14200.0,14160.0,14215.0,14005.0,14075.0,14110.0,-125.0,-90.0,254021.0,1792211.64,147641.0,
SS.SHF,20240514,14190.0,14235.0,14220.0,14310.0,14125.0,14170.0,14200.0,-65.0,-35.0,199433.0,1416198.75,141965.0,
SS.SHF,20240513,14290.0,14190.0,14240.0,14330.0,14125.0,14190.0,14235.0,0.0,45.0,234500.0,1669399.03,141228.0,
SS.SHF,20240510,14185.0,14165.0,14185.0,14290.0,14030.0,14290.0,14190.0,125.0,25.0,229289.0,1627036.75,142264.0,
SS.SHF,20240509,14105.0,14160.0,14105.0,14230.0,14070.0,14185.0,14165.0,25.0,5.0,149164.0,1056519.97,145986.0,
SS.SHF,20240508,14260.0,14370.0,14250.0,14250.0,14060.0,14105.0,14160.0,-265.0,-210.0,211458.0,1497132.44,150478.0,
SS.SHF,20240507,14430.0,14410.0,14430.0,14495.0,14235.0,14260.0,14370.0,-150.0,-40.0,189759.0,1363674.26,144134.0,
SS.SHF,20240506,14280.0,14325.0,14280.0,14475.0,14265.0,14430.0,14410.0,105.0,85.0,133198.0,959738.39,134125.0,
SS.SHF,20240430,14295.0,14300.0,14305.0,14435.0,14225.0,14280.0,14325.0,-20.0,25.0,214183.0,1534450.66,127173.0,
SS.SHF,20240429,14395.0,14355.0,14360.0,14405.0,14205.0,14295.0,14300.0,-60.0,-55.0,194284.0,1389158.12,133589.0,
SS.SHF,20240426,14380.0,14305.0,14400.0,14425.0,14280.0,14395.0,14355.0,90.0,50.0,209861.0,1506754.18,138655.0,
SS.SHF,20240425,14330.0,14215.0,14320.0,14385.0,14245.0,14380.0,14305.0,165.0,90.0,241484.0,1727262.1,139785.0,
SS.SHF,20240424,14165.0,14255.0,14100.0,14330.0,14090.0,14330.0,14215.0,75.0,-40.0,263697.0,1874493.54,133212.0,
SS.SHF,20240423,14275.0,14495.0,14285.0,14370.0,14155.0,14165.0,14255.0,-330.0,-240.0,304205.0,2168262.65,132488.0,
SS.SHF,20240422,14405.0,14305.0,14460.0,14645.0,14270.0,14275.0,14495.0,-30.0,190.0,415410.0,3011084.59,136479.0,
SS.SHF,20240419,14285.0,14110.0,14285.0,14415.0,14190.0,14405.0,14305.0,295.0,195.0,264925.0,1895410.31,131506.0,
SS.SHF,20240418,13890.0,13940.0,14135.0,14290.0,13985.0,14285.0,14110.0,345.0,170.0,249212.0,1758331.3,117067.0,
SS.SHF,20240417,13750.0,13830.0,13750.0,13915.0,13715.0,13890.0,13800.0,60.0,-30.0,100880.0,696120.21,40705.0,
SS.SHF,20240416,13905.0,13860.0,13890.0,13920.0,13745.0,13750.0,13830.0,-110.0,-30.0,120350.0,832419.63,48390.0,
SS.SHF,20240415,13795.0,13740.0,13820.0,13965.0,13750.0,13905.0,13860.0,165.0,120.0,191402.0,1326504.19,54585.0,
SS.SHF,20240412,13835.0,13790.0,13790.0,13835.0,13665.0,13795.0,13740.0,5.0,-50.0,147326.0,1012239.18,66911.0,
SS.SHF,20240411,13840.0,13790.0,13890.0,13950.0,13720.0,13835.0,13790.0,45.0,0.0,168156.0,1159828.21,74705.0,
SS.SHF,20240410,13740.0,13715.0,13765.0,13840.0,13735.0,13840.0,13790.0,125.0,75.0,164725.0,1136156.17,80450.0,
SS.SHF,20240409,13685.0,13635.0,13750.0,13780.0,13650.0,13740.0,13715.0,105.0,80.0,165884.0,1137657.34,88617.0,
SS.SHF,20240408,13465.0,13420.0,13565.0,13695.0,13515.0,13685.0,13635.0,265.0,215.0,153801.0,1048627.18,100032.0,
SS.SHF,20240403,13455.0,13440.0,13455.0,13495.0,13330.0,13465.0,13420.0,25.0,-20.0,204151.0,1369975.4,109427.0,
SS.SHF,20240402,13390.0,13285.0,13420.0,13485.0,13390.0,13455.0,13440.0,170.0,155.0,185713.0,1248250.94,121053.0,
